Pair,Session,LexicalRateTraining,LexicalLevelTraining,SemanticLevelTraining,LexicalRateTest,LexicalLevelTest,SemanticLevelTest,PerformanceTrainingP,PerformanceTraining,PerformanceTestP,PerformanceTest,PerformanceCycleP,PerformanceCycle,Effort,Motivation
25,2,-0.026137337038163965,-0.19907781496043903,0.11266594837785375,-0.29610320017924524,-0.19966063928045347,-0.05742839860399815,-0.7019346254386026,0.5833333333333334,-0.3476418792940683,0.5,0.67775,1,6,2
25,3,-0.18404834890406815,-0.3602058684213431,-0.10565995678329321,0.046315617283782536,-0.450712853351444,0.814757504524333,-0.8075882699221435,0.46875,0.049061912090315796,0.75,0.4395,0,2,3
25,3,-0.18404834890406815,-0.3602058684213431,-0.10565995678329321,0.046315617283782536,-0.450712853351444,0.814757504524333,-0.8075882699221435,0.46875,0.049061912090315796,0.75,0.4395,0,6,2
26,1,0.13130743754006738,-0.2014590634567665,0.06809033232685638,0.025954963216045873,-0.003462606264053039,0.1043300077791899,0.06531114669960308,0.7708333333333334,1.145888425714903,0.875,0.81,0,4,1
26,1,0.13130743754006738,-0.2014590634567665,0.06809033232685638,0.025954963216045873,-0.003462606264053039,0.1043300077791899,0.06531114669960308,0.7708333333333334,1.145888425714903,0.875,0.81,0,5,3
26,2,-0.2294781106453448,-0.16189812258878752,-0.5826528030600456,-0.26080439920696047,-0.012040112207835393,0.0882522928168773,2.366779630089421,0.9270833333333334,1.6889160288884588,1,0.91475,1,4,1
26,2,-0.2294781106453448,-0.16189812258878752,-0.5826528030600456,-0.26080439920696047,-0.012040112207835393,0.0882522928168773,2.366779630089421,0.9270833333333334,1.6889160288884588,1,0.91475,1,5,3
26,3,0.0488865290506277,-0.42953140030839265,0.15687923094538792,-0.11210603949863895,-0.611961691726107,-1.138371594441216,2.4396108048324514,0.84375,1.6881818549554855,1,0.83425,1,4,1
26,3,0.0488865290506277,-0.42953140030839265,0.15687923094538792,-0.11210603949863895,-0.611961691726107,-1.138371594441216,2.4396108048324514,0.84375,1.6881818549554855,1,0.83425,1,5,3
3,1,-0.23454928889868254,-0.11943738618930093,-0.7343950319176639,-0.4503277586183086,-0.004968322079798369,-0.8563578043507121,-0.5853225295398985,0.7083333333333334,0.5914343930027549,0.75,0.541,1,2,2
3,1,-0.23454928889868254,-0.11943738618930093,-0.7343950319176639,-0.4503277586183086,-0.004968322079798369,-0.8563578043507121,-0.5853225295398985,0.7083333333333334,0.5914343930027549,0.75,0.541,1,3,2
3,2,-0.47183370407128344,-0.08428970481645282,-0.9892103904919467,-0.1275831902065774,0.05081227660949832,-0.22622557521352732,-0.15908885254303393,0.625,0.8446351901676834,0.875,0.44525,1,2,2
3,2,-0.47183370407128344,-0.08428970481645282,-0.9892103904919467,-0.1275831902065774,0.05081227660949832,-0.22622557521352732,-0.15908885254303393,0.625,0.8446351901676834,0.875,0.44525,1,3,2
3,3,-0.47997298934958477,-0.1657347574845898,-1.1362046874484135,0.09321247495741271,-0.4198488436099427,-0.4466565643723059,-3.879641536422372e-4,0.5833333333333334,0.8392000722836345,0.75,0.44425,0,2,2
3,3,-0.47997298934958477,-0.1657347574845898,-1.1362046874484135,0.09321247495741271,-0.4198488436099427,-0.4466565643723059,-3.879641536422372e-4,0.5833333333333334,0.8392000722836345,0.75,0.44425,0,3,2
4,1,0.08435624142204529,0.3143595528912007,0.3687628578013702,0.2711288842909121,0.03145838645342871,0.6697627771334692,0.4496060502404949,0.8333333333333334,0.8401127723117975,0.875,0.83675,1,2,2
4,1,0.08435624142204529,0.3143595528912007,0.3687628578013702,0.2711288842909121,0.03145838645342871,0.6697627771334692,0.4496060502404949,0.8333333333333334,0.8401127723117975,0.875,0.83675,1,1,3
4,2,0.12565480250655012,0.23769542993204065,0.5753728243578892,0.38043179308783204,-0.08746810521401009,0.9238115349333381,-0.1142106527893904,0.6770833333333334,0.4273093285098552,0.75,0.70625,0,2,2
4,2,0.12565480250655012,0.23769542993204065,0.5753728243578892,0.38043179308783204,-0.08746810521401009,0.9238115349333381,-0.1142106527893904,0.6770833333333334,0.4273093285098552,0.75,0.70625,0,1,3
4,3,0.49792311381468246,0.06918955712549184,1.0972616721335566,-0.2020032680846773,0.7813864244167653,-0.687327484912689,-0.22966521033386006,0.5104166666666666,0.25959872566081377,0.625,0.49225,0,2,2
4,3,0.49792311381468246,0.06918955712549184,1.0972616721335566,-0.2020032680846773,0.7813864244167653,-0.687327484912689,-0.22966521033386006,0.5104166666666666,0.25959872566081377,0.625,0.49225,0,1,3
5,1,-0.1611755070396046,-0.1296131972580934,0.22570358243967953,-0.1611269310817782,-0.024857230750244288,0.43433581245313474,1.1445741434645802,0.9270833333333334,-1.459040041444372,0.25,0.8705,1,3,2
5,1,-0.1611755070396046,-0.1296131972580934,0.22570358243967953,-0.1611269310817782,-0.024857230750244288,0.43433581245313474,1.1445741434645802,0.9270833333333334,-1.459040041444372,0.25,0.8705,1,2,2
5,2,-0.05959511308926238,-0.3118449883505826,0.17694901412914402,-0.39244476263673245,-0.23016690012468444,0.581118859822701,-0.5761185051175891,0.65625,-1.5033283102163704,0.5,0.655,1,3,2
5,2,-0.05959511308926238,-0.3118449883505826,0.17694901412914402,-0.39244476263673245,-0.23016690012468444,0.581118859822701,-0.5761185051175891,0.65625,-1.5033283102163704,0.5,0.655,1,2,2
5,3,-0.20868086477793663,-0.33093686509087444,0.2261635045554704,-0.03814541500994125,-0.5177104953408437,-0.015476619238897156,-0.9570327578051421,0.3958333333333333,-1.333346476619219,0.25,0.54375,1,3,2
5,3,-0.20868086477793663,-0.33093686509087444,0.2261635045554704,-0.03814541500994125,-0.5177104953408437,-0.015476619238897156,-0.9570327578051421,0.3958333333333333,-1.333346476619219,0.25,0.54375,1,2,2
6,1,0.2777721793684163,0.08624532579038771,0.6492347104342171,0.07074430233481467,-0.0020521048967315878,0.6203691096295606,0.7589738903872044,0.8854166666666666,-1.1976135286111829,0.25,0.8635,1,4,4
6,1,0.2777721793684163,0.08624532579038771,0.6492347104342171,0.07074430233481467,-0.0020521048967315878,0.6203691096295606,0.7589738903872044,0.8854166666666666,-1.1976135286111829,0.25,0.8635,1,1,1
6,2,-0.144501259786568,-0.13978439616626312,-0.28575048467318914,0.1481148463291502,-0.2199594448085656,0.6989699411911812,0.13340525090970295,0.6458333333333334,0.14267267713455703,0.75,0.40725,0,4,4
6,2,-0.144501259786568,-0.13978439616626312,-0.28575048467318914,0.1481148463291502,-0.2199594448085656,0.6989699411911812,0.13340525090970295,0.6458333333333334,0.14267267713455703,0.75,0.40725,0,1,1
6,3,-0.18717257625303266,-0.10240289204274104,-0.25433104594447953,0.33576330658915704,-0.17814478718683685,2.3933767727379704,-0.07358792722322505,0.5729166666666666,0.5354802984709285,0.75,0.3115,0,4,4
6,3,-0.18717257625303266,-0.10240289204274104,-0.25433104594447953,0.33576330658915704,-0.17814478718683685,2.3933767727379704,-0.07358792722322505,0.5729166666666666,0.5354802984709285,0.75,0.3115,0,1,1
