condition	subject	session	cycle	trial	test	stimulus	category	response	dangerous	nutricious	correct	cumulative	RT
1	9	3	2	59	0	01110.jpg	2	4	0	1	0	-1100	2846
1	9	3	2	60	0	00010.jpg	1	1	0	0	1	-1000	3862
1	9	3	2	61	0	10010.jpg	1	2	0	0	0	-1100	955
1	9	3	2	62	0	01110.jpg	2	2	0	1	1	-1000	1932
1	9	3	2	63	0	11001.jpg	2	1	0	1	0	-1100	1684
1	9	3	2	64	0	10001.jpg	1	2	0	0	0	-1200	1795
1	9	3	3	65	0	00110.jpg	1	2	0	0	0	-1300	4283
1	9	3	3	66	0	01010.jpg	1	2	0	0	0	-1400	1488
1	9	3	3	67	0	11101.jpg	2	1	0	1	0	-1500	2052
1	9	3	3	68	0	01000.jpg	1	1	0	0	1	-1400	2195
1	9	3	3	69	0	11110.jpg	2	2	0	1	1	-1300	3285
1	9	3	3	70	0	00110.jpg	1	1	0	0	1	-1200	2010
1	9	3	3	71	0	01001.jpg	1	1	0	0	1	-1100	1139
1	9	3	3	72	0	10101.jpg	2	2	0	1	1	-1000	1030
1	9	3	3	73	0	01101.jpg	2	2	0	1	1	-900	2518
1	9	3	3	74	0	11011.jpg	4	4	1	1	1	-800	5873
1	9	3	3	75	0	01110.jpg	2	1	0	1	0	-900	1877
1	9	3	3	76	0	00101.jpg	1	1	0	0	1	-800	6436
1	9	3	3	77	0	00101.jpg	1	1	0	0	1	-700	1035
1	9	3	3	78	0	00000.jpg	1	4	0	0	0	-800	2941
1	9	3	3	79	0	01011.jpg	3	1	1	0	0	-900	1615
1	9	3	3	80	0	10101.jpg	2	2	0	1	1	-800	1070
1	9	3	3	81	0	10011.jpg	3	3	1	0	1	-700	3197
1	9	3	3	82	0	01010.jpg	1	1	0	0	1	-600	5245
1	9	3	3	83	0	01011.jpg	3	3	1	0	1	-500	13181
1	9	3	3	84	0	10010.jpg	1	2	0	0	0	-600	3767
1	9	3	3	85	0	01111.jpg	4	3	1	1	0	-700	3904
1	9	3	3	86	0	00001.jpg	1	1	0	0	1	-600	2011
1	9	3	3	87	0	00111.jpg	3	4	1	0	0	-700	4053
1	9	3	3	88	0	10000.jpg	1	1	0	0	1	-600	1882
1	9	3	3	89	0	11111.jpg	4	4	1	1	1	-500	4137
1	9	3	3	90	0	10010.jpg	1	2	0	0	0	-600	3748
1	9	3	3	91	0	11001.jpg	2	1	0	1	0	-700	1078
1	9	3	3	92	0	11111.jpg	4	3	1	1	0	-800	4396
1	9	3	3	93	0	11011.jpg	4	3	1	1	0	-900	2003
1	9	3	3	94	0	00100.jpg	1	1	0	0	1	-800	3666
1	9	3	3	95	0	10110.jpg	2	2	0	1	1	-700	5649
1	9	3	3	96	0	11001.jpg	2	1	0	1	0	-800	4464
1	9	3	0	97	1	11111pt.jpg	2	1	0	1	1	-800	4464
1	9	3	0	98	1	00111pt.jpg	2	1	0	1	0	-800	4464
1	9	3	0	99	1	10101pt.jpg	2	1	0	1	1	-800	4464
1	9	3	0	100	1	11110pt.jpg	2	1	0	1	0	-800	4464
1	9	3	0	101	1	01010pt.jpg	2	1	0	1	0	-800	4464
1	9	3	0	102	1	11011pt.jpg	2	1	0	1	0	-800	4464
1	9	3	0	103	1	00101pt.jpg	2	1	0	1	1	-800	4464
1	9	3	0	104	1	01000pt.jpg	2	1	0	1	1	-800	4464
1	10	1	1	1	0	10111.jpg	4	3	1	1	0	-100	13120
1	10	1	1	2	0	11001.jpg	1	3	0	0	0	-200	6235
1	10	1	1	3	0	00101.jpg	1	1	0	0	1	-100	5129
1	10	1	1	4	0	11111.jpg	4	4	1	1	1	0	3350
1	10	1	1	5	0	00110.jpg	2	4	0	1	0	-100	6839
1	10	1	1	6	0	11110.jpg	4	4	1	1	1	0	4487
1	10	1	1	7	0	11100.jpg	3	3	1	0	1	100	5107
1	10	1	1	8	0	00111.jpg	2	2	0	1	1	200	10216
1	10	1	1	9	0	10111.jpg	4	4	1	1	1	300	3602
1	10	1	1	10	0	10000.jpg	1	3	0	0	0	200	2641
1	10	1	1	11	0	00111.jpg	2	2	0	1	1	300	5215
1	10	1	1	12	0	11101.jpg	3	3	1	0	1	400	9951
1	10	1	1	13	0	00110.jpg	2	2	0	1	1	500	10675
1	10	1	1	14	0	10100.jpg	3	1	1	0	0	400	4385
1	10	1	1	15	0	10110.jpg	4	3	1	1	0	300	2178
1	10	1	1	16	0	00001.jpg	1	2	0	0	0	200	4234
1	10	1	1	17	0	10000.jpg	1	1	0	0	1	300	13330
1	10	1	1	18	0	10010.jpg	2	3	0	1	0	200	11774
1	10	1	1	19	0	11111.jpg	4	4	1	1	1	300	5735
1	10	1	1	20	0	00010.jpg	2	3	0	1	0	200	3594
1	10	1	1	21	0	01010.jpg	2	2	0	1	1	300	1955
1	10	1	1	22	0	11101.jpg	3	3	1	0	1	400	3989
1	10	1	1	23	0	11110.jpg	4	4	1	1	1	500	3175
1	10	1	1	24	0	11000.jpg	1	1	0	0	1	600	13975
1	10	1	1	25	0	11100.jpg	3	3	1	0	1	700	5609
1	10	1	1	26	0	01100.jpg	1	1	0	0	1	800	4730
1	10	1	1	27	0	11001.jpg	1	3	0	0	0	700	4046
1	10	1	1	28	0	00100.jpg	1	1	0	0	1	800	1709
1	10	1	1	29	0	00100.jpg	1	2	0	0	0	700	7017
1	10	1	1	30	0	10001.jpg	1	3	0	0	0	600	5746
1	10	1	1	31	0	10101.jpg	3	1	1	0	0	500	1348
1	10	1	1	32	0	01111.jpg	2	2	0	1	1	600	4991
1	10	1	2	33	0	11010.jpg	2	3	0	1	0	500	8136
1	10	1	2	34	0	01110.jpg	2	2	0	1	1	600	9788
1	10	1	2	35	0	11011.jpg	2	1	0	1	0	500	5476
1	10	1	2	36	0	01010.jpg	2	1	0	1	0	400	15986
1	10	1	2	37	0	11111.jpg	4	4	1	1	1	500	2876
1	10	1	2	38	0	01100.jpg	1	2	0	0	0	400	11761
1	10	1	2	39	0	10100.jpg	3	2	1	0	0	300	7234
1	10	1	2	40	0	11010.jpg	2	2	0	1	1	400	5145
1	10	1	2	41	0	01111.jpg	2	1	0	1	0	300	2717
1	10	1	2	42	0	00110.jpg	2	2	0	1	1	400	7265
1	10	1	2	43	0	00000.jpg	1	2	0	0	0	300	10215
1	10	1	2	44	0	10001.jpg	1	2	0	0	0	200	3326
1	10	1	2	45	0	00011.jpg	2	2	0	1	1	300	8738
1	10	1	2	46	0	10011.jpg	2	2	0	1	1	400	6333
1	10	1	2	47	0	00010.jpg	2	1	0	1	0	300	2337
1	10	1	2	48	0	11110.jpg	4	4	1	1	1	400	4820
1	10	1	2	49	0	11101.jpg	3	2	1	0	0	300	15684
1	10	1	2	50	0	00000.jpg	1	1	0	0	1	400	5921
1	10	1	2	51	0	10101.jpg	3	3	1	0	1	500	1949
1	10	1	2	52	0	01010.jpg	2	2	0	1	1	600	4775
1	10	1	2	53	0	10100.jpg	3	3	1	0	1	700	970
1	10	1	2	54	0	10111.jpg	4	4	1	1	1	800	2500
1	10	1	2	55	0	10010.jpg	2	2	0	1	1	900	5649
1	10	1	2	56	0	00101.jpg	1	1	0	0	1	1000	4998
1	10	1	2	57	0	11010.jpg	2	1	0	1	0	900	15855
1	10	1	2	58	0	11011.jpg	2	2	0	1	1	1000	974
1	10	1	2	59	0	01001.jpg	1	1	0	0	1	1100	1383
1	10	1	2	60	0	00101.jpg	1	3	0	0	0	1000	970
1	10	1	2	61	0	01011.jpg	2	1	0	1	0	900	6971
1	10	1	2	62	0	01101.jpg	1	1	0	0	1	1000	2141
1	10	1	2	63	0	01101.jpg	1	1	0	0	1	1100	2521
1	10	1	2	64	0	00111.jpg	2	4	0	1	0	1000	2516
1	10	1	3	65	0	00011.jpg	2	2	0	1	1	1100	3048
1	10	1	3	66	0	11001.jpg	1	1	0	0	1	1200	1247
1	10	1	3	67	0	00001.jpg	1	1	0	0	1	1300	11727
1	10	1	3	68	0	11000.jpg	1	1	0	0	1	1400	7411
1	10	1	3	69	0	00010.jpg	2	2	0	1	1	1500	1971
1	10	1	3	70	0	01100.jpg	1	3	0	0	0	1400	932
1	10	1	3	71	0	01110.jpg	2	1	0	1	0	1300	2400
1	10	1	3	72	0	10010.jpg	2	4	0	1	0	1200	2313
1	10	1	3	73	0	01110.jpg	2	2	0	1	1	1300	1100
1	10	1	3	74	0	10011.jpg	2	2	0	1	1	1400	4545
1	10	1	3	75	0	00001.jpg	1	1	0	0	1	1500	2795
1	10	1	3	76	0	10110.jpg	4	4	1	1	1	1600	2773
1	10	1	3	77	0	10000.jpg	1	1	0	0	1	1700	4983
1	10	1	3	78	0	01011.jpg	2	2	0	1	1	1800	3447
1	10	1	3	79	0	01000.jpg	1	1	0	0	1	1900	3703
1	10	1	3	80	0	00100.jpg	1	1	0	0	1	2000	4251
1	10	1	3	81	0	01000.jpg	1	2	0	0	0	1900	2771
1	10	1	3	82	0	10001.jpg	1	1	0	0	1	2000	4180
1	10	1	3	83	0	11100.jpg	3	3	1	0	1	2100	2622
1	10	1	3	84	0	10101.jpg	3	3	1	0	1	2200	735
1	10	1	3	85	0	01001.jpg	1	1	0	0	1	2300	7019
1	10	1	3	86	0	01000.jpg	1	1	0	0	1	2400	859
1	10	1	3	87	0	01001.jpg	1	1	0	0	1	2500	625
1	10	1	3	88	0	11000.jpg	1	1	0	0	1	2600	3617
1	10	1	3	89	0	10110.jpg	4	4	1	1	1	2700	2882
1	10	1	3	90	0	10011.jpg	2	2	0	1	1	2800	2126
1	10	1	3	91	0	00000.jpg	1	1	0	0	1	2900	1195
1	10	1	3	92	0	01011.jpg	2	2	0	1	1	3000	1772
1	10	1	3	93	0	01111.jpg	2	1	0	1	0	2900	6510
1	10	1	3	94	0	01101.jpg	1	3	0	0	0	2800	1298
1	10	1	3	95	0	11011.jpg	2	2	0	1	1	2900	4382
1	10	1	3	96	0	00011.jpg	2	2	0	1	1	3000	1241
1	10	1	0	97	1	10101pt.jpg	2	3	0	1	1	3000	7200
1	10	1	0	98	1	01000pt.jpg	2	1	0	1	1	3000	5983
1	10	1	0	99	1	00111pt.jpg	2	2	0	1	1	3000	6454
1	10	1	0	100	1	11111pt.jpg	2	4	0	1	1	3000	4425
1	10	1	0	101	1	01010pt.jpg	2	1	0	1	0	3000	6591
1	10	1	0	102	1	00101pt.jpg	2	4	0	1	0	3000	5293
1	10	1	0	103	1	11110pt.jpg	2	1	0	1	0	3000	3166
1	10	1	0	104	1	11011pt.jpg	2	2	0	1	1	3000	1831
1	10	2	1	1	0	10010.jpg	3	1	1	0	0	-100	30750
1	10	2	1	2	0	01101.jpg	2	4	0	1	0	-200	3770
1	10	2	1	3	0	00011.jpg	3	2	1	0	0	-300	2085
1	10	2	1	4	0	00000.jpg	1	2	0	0	0	-400	4777
1	10	2	1	5	0	01011.jpg	3	4	1	0	0	-500	6186
1	10	2	1	6	0	01011.jpg	3	3	1	0	1	-400	1667
1	10	2	1	7	0	01110.jpg	4	3	1	1	0	-500	1442
1	10	2	1	8	0	00100.jpg	1	3	0	0	0	-600	6015
1	10	2	1	9	0	11010.jpg	4	2	1	1	0	-700	1647
1	10	2	1	10	0	11000.jpg	2	1	0	1	0	-800	6812
1	10	2	1	11	0	01010.jpg	3	4	1	0	0	-900	2796
1	10	2	1	12	0	11111.jpg	4	4	1	1	1	-800	4220
1	10	2	1	13	0	10110.jpg	4	4	1	1	1	-700	1443
1	10	2	1	14	0	00101.jpg	1	1	0	0	1	-600	5680
1	10	2	1	15	0	01000.jpg	1	3	0	0	0	-700	4312
1	10	2	1	16	0	10100.jpg	2	2	0	1	1	-600	5650
1	10	2	1	17	0	01000.jpg	1	1	0	0	1	-500	1018
1	10	2	1	18	0	00110.jpg	3	4	1	0	0	-600	970
1	10	2	1	19	0	01001.jpg	1	1	0	0	1	-500	6266
1	10	2	1	20	0	00010.jpg	3	3	1	0	1	-400	7355
1	10	2	1	21	0	00001.jpg	1	1	0	0	1	-300	885
1	10	2	1	22	0	10000.jpg	1	2	0	0	0	-400	2482
1	10	2	1	23	0	11101.jpg	2	2	0	1	1	-300	1056
1	10	2	1	24	0	00110.jpg	3	4	1	0	0	-400	5814
1	10	2	1	25	0	10110.jpg	4	3	1	1	0	-500	798
1	10	2	1	26	0	11001.jpg	2	2	0	1	1	-400	3469
1	10	2	1	27	0	11011.jpg	4	1	1	1	0	-500	8627
1	10	2	1	28	0	01111.jpg	4	4	1	1	1	-400	7097
1	10	2	1	29	0	00011.jpg	3	3	1	0	1	-300	6758
1	10	2	1	30	0	10001.jpg	1	1	0	0	1	-200	2161
1	10	2	1	31	0	01110.jpg	4	4	1	1	1	-100	3267
1	10	2	1	32	0	11011.jpg	4	3	1	1	0	-200	10169
1	10	2	2	33	0	10111.jpg	4	3	1	1	0	-300	3113
1	10	2	2	34	0	10110.jpg	4	4	1	1	1	-200	2628
1	10	2	2	35	0	11010.jpg	4	4	1	1	1	-100	4354
1	10	2	2	36	0	10000.jpg	1	2	0	0	0	-200	5805
1	10	2	2	37	0	11001.jpg	2	2	0	1	1	-100	2963
1	10	2	2	38	0	11001.jpg	2	2	0	1	1	0	1622
1	10	2	2	39	0	11101.jpg	2	1	0	1	0	-100	5893
1	10	2	2	40	0	00010.jpg	3	1	1	0	0	-200	3067
1	10	2	2	41	0	01000.jpg	1	3	0	0	0	-300	3864
1	10	2	2	42	0	00000.jpg	1	1	0	0	1	-200	2407
1	10	2	2	43	0	01101.jpg	2	3	0	1	0	-300	5448
1	10	2	2	44	0	11010.jpg	4	4	1	1	1	-200	3990
1	10	2	2	45	0	00001.jpg	1	1	0	0	1	-100	5685
1	10	2	2	46	0	11111.jpg	4	4	1	1	1	0	2307
1	10	2	2	47	0	01100.jpg	2	2	0	1	1	100	3903
1	10	2	2	48	0	11000.jpg	2	2	0	1	1	200	3780
1	10	2	2	49	0	10011.jpg	3	4	1	0	0	100	1749
1	10	2	2	50	0	11110.jpg	4	4	1	1	1	200	1855
1	10	2	2	51	0	10100.jpg	2	3	0	1	0	100	6054
1	10	2	2	52	0	01011.jpg	3	1	1	0	0	0	3555
1	10	2	2	53	0	10101.jpg	2	2	0	1	1	100	3055
1	10	2	2	54	0	10101.jpg	2	2	0	1	1	200	1333
1	10	2	2	55	0	10011.jpg	3	3	1	0	1	300	9488
1	10	2	2	56	0	11101.jpg	2	2	0	1	1	400	2142
1	10	2	2	57	0	00010.jpg	3	1	1	0	0	300	2425
1	10	2	2	58	0	00101.jpg	1	1	0	0	1	400	3137
1	10	2	2	59	0	00111.jpg	3	3	1	0	1	500	3843
1	10	2	2	60	0	10011.jpg	3	3	1	0	1	600	9227
1	10	2	2	61	0	10010.jpg	3	3	1	0	1	700	1835
1	10	2	2	62	0	00111.jpg	3	4	1	0	0	600	9611
1	10	2	2	63	0	00110.jpg	3	3	1	0	1	700	7427
1	10	2	2	64	0	01110.jpg	4	3	1	1	0	600	1754
1	10	2	3	65	0	11000.jpg	2	2	0	1	1	700	3036
1	10	2	3	66	0	01010.jpg	3	3	1	0	1	800	3355
1	10	2	3	67	0	11100.jpg	2	2	0	1	1	900	2302
1	10	2	3	68	0	11100.jpg	2	2	0	1	1	1000	1435
1	10	2	3	69	0	10100.jpg	2	2	0	1	1	1100	1106
1	10	2	3	70	0	00011.jpg	3	3	1	0	1	1200	2384
1	10	2	3	71	0	00000.jpg	1	2	0	0	0	1100	2560
1	10	2	3	72	0	10010.jpg	3	3	1	0	1	1200	6242
1	10	2	3	73	0	10101.jpg	2	2	0	1	1	1300	1555
1	10	2	3	74	0	01111.jpg	4	1	1	1	0	1200	2133
1	10	2	3	75	0	11110.jpg	4	4	1	1	1	1300	2071
1	10	2	3	76	0	01001.jpg	1	2	0	0	0	1200	2092
1	10	2	3	77	0	11011.jpg	4	3	1	1	0	1100	3560
1	10	2	3	78	0	00111.jpg	3	3	1	0	1	1200	3073
1	10	2	3	79	0	10111.jpg	4	4	1	1	1	1300	3280
1	10	2	3	80	0	10001.jpg	1	2	0	0	0	1200	2013
1	10	2	3	81	0	11100.jpg	2	2	0	1	1	1300	2574
1	10	2	3	82	0	01101.jpg	2	1	0	1	0	1200	2671
1	10	2	3	83	0	00100.jpg	1	1	0	0	1	1300	3253
1	10	2	3	84	0	00001.jpg	1	2	0	0	0	1200	4220
1	10	2	3	85	0	10111.jpg	4	4	1	1	1	1300	1280
1	10	2	3	86	0	11111.jpg	4	4	1	1	1	1400	1413
1	10	2	3	87	0	01001.jpg	1	1	0	0	1	1500	4805
1	10	2	3	88	0	01111.jpg	4	3	1	1	0	1400	2181
1	10	2	3	89	0	10000.jpg	1	2	0	0	0	1300	3092
1	10	2	3	90	0	00101.jpg	1	2	0	0	0	1200	2049
1	10	2	3	91	0	01100.jpg	2	2	0	1	1	1300	1848
1	10	2	3	92	0	11110.jpg	4	4	1	1	1	1400	1358
1	10	2	3	93	0	00100.jpg	1	1	0	0	1	1500	1665
1	10	2	3	94	0	01100.jpg	2	1	0	1	0	1400	1063
1	10	2	3	95	0	10001.jpg	1	3	0	0	0	1300	2029
1	10	2	3	96	0	01010.jpg	3	1	1	0	0	1200	6165
1	10	2	0	97	1	00101pt.jpg	3	1	1	0	0	1200	6165
1	10	2	0	98	1	11111pt.jpg	3	1	1	0	1	1200	6165
1	10	2	0	99	1	00111pt.jpg	3	1	1	0	1	1200	6165
1	10	2	0	100	1	11110pt.jpg	3	1	1	0	1	1200	6165
1	10	2	0	101	1	10101pt.jpg	3	1	1	0	1	1200	6165
1	10	2	0	102	1	01000pt.jpg	3	1	1	0	1	1200	6165
1	10	2	0	103	1	01010pt.jpg	3	1	1	0	1	1200	6165
1	10	2	0	104	1	11011pt.jpg	3	1	1	0	1	1200	6165
1	10	3	1	1	0	01011.jpg	3	3	1	0	1	100	10796
1	10	3	1	2	0	00100.jpg	1	4	0	0	0	0	9301
1	10	3	1	3	0	11001.jpg	2	1	0	1	0	-100	5850
1	10	3	1	4	0	11110.jpg	2	2	0	1	1	0	6104
1	10	3	1	5	0	00011.jpg	3	3	1	0	1	100	2189
1	10	3	1	6	0	00101.jpg	1	2	0	0	0	0	8135
1	10	3	1	7	0	01010.jpg	1	3	0	0	0	-100	1497
1	10	3	1	8	0	00111.jpg	3	4	1	0	0	-200	8487
1	10	3	1	9	0	00010.jpg	1	3	0	0	0	-300	2627
1	10	3	1	10	0	01010.jpg	1	1	0	0	1	-200	706
1	10	3	1	11	0	10100.jpg	1	2	0	0	0	-300	2575
1	10	3	1	12	0	11101.jpg	2	1	0	1	0	-400	2792
1	10	3	1	13	0	10111.jpg	4	1	1	1	0	-500	11122
1	10	3	1	14	0	01110.jpg	2	3	0	1	0	-600	10420
1	10	3	1	15	0	00000.jpg	1	2	0	0	0	-700	3835
1	10	3	1	16	0	00001.jpg	1	1	0	0	1	-600	9867
1	10	3	1	17	0	01010.jpg	1	1	0	0	1	-500	1657
1	10	3	1	18	0	11011.jpg	4	3	1	1	0	-600	1040
1	10	3	1	19	0	11111.jpg	4	4	1	1	1	-500	1349
1	10	3	1	20	0	11101.jpg	2	2	0	1	1	-400	2519
1	10	3	1	21	0	01111.jpg	4	3	1	1	0	-500	4539
1	10	3	1	22	0	11100.jpg	2	1	0	1	0	-600	6556
1	10	3	1	23	0	10100.jpg	1	2	0	0	0	-700	878
1	10	3	1	24	0	10110.jpg	2	2	0	1	1	-600	7124
1	10	3	1	25	0	01101.jpg	2	3	0	1	0	-700	5167
1	10	3	1	26	0	01000.jpg	1	1	0	0	1	-600	2154
1	10	3	1	27	0	01101.jpg	2	2	0	1	1	-500	1549
1	10	3	1	28	0	11111.jpg	4	4	1	1	1	-400	2023
1	10	3	1	29	0	11100.jpg	2	2	0	1	1	-300	1486
1	10	3	1	30	0	10011.jpg	3	3	1	0	1	-200	1051
1	10	3	1	31	0	11100.jpg	2	2	0	1	1	-100	682
1	10	3	1	32	0	00100.jpg	1	2	0	0	0	-200	848
1	10	3	2	33	0	00010.jpg	1	3	0	0	0	-300	5558
1	10	3	2	34	0	10111.jpg	4	4	1	1	1	-200	1128
1	10	3	2	35	0	11010.jpg	2	1	0	1	0	-300	2907
1	10	3	2	36	0	11110.jpg	2	4	0	1	0	-400	1223
1	10	3	2	37	0	10100.jpg	1	2	0	0	0	-500	1535
1	10	3	2	38	0	11010.jpg	2	2	0	1	1	-400	2875
1	10	3	2	39	0	11111.jpg	4	4	1	1	1	-300	1065
1	10	3	2	40	0	11011.jpg	4	3	1	1	0	-400	982
1	10	3	2	41	0	00111.jpg	3	3	1	0	1	-300	1278
1	10	3	2	42	0	00000.jpg	1	1	0	0	1	-200	1428
1	10	3	2	43	0	00001.jpg	1	1	0	0	1	-100	1724
1	10	3	2	44	0	10110.jpg	2	4	0	1	0	-200	2856
1	10	3	2	45	0	11001.jpg	2	1	0	1	0	-300	3358
1	10	3	2	46	0	10101.jpg	2	2	0	1	1	-200	4313
1	10	3	2	47	0	01111.jpg	4	3	1	1	0	-300	4701
1	10	3	2	48	0	10000.jpg	1	2	0	0	0	-400	1096
1	10	3	2	49	0	01001.jpg	1	2	0	0	0	-500	853
1	10	3	2	50	0	11000.jpg	1	1	0	0	1	-400	5891
1	10	3	2	51	0	01011.jpg	3	3	1	0	1	-300	2104
1	10	3	2	52	0	10010.jpg	1	2	0	0	0	-400	3270
1	10	3	2	53	0	00011.jpg	3	3	1	0	1	-300	1787
1	10	3	2	54	0	11011.jpg	4	4	1	1	1	-200	1932
1	10	3	2	55	0	10010.jpg	1	2	0	0	0	-300	1853
1	10	3	2	56	0	00101.jpg	1	2	0	0	0	-400	2755
1	10	3	2	57	0	10011.jpg	3	4	1	0	0	-500	1374
1	10	3	2	58	0	00000.jpg	1	1	0	0	1	-400	1030
1	10	3	2	59	0	01100.jpg	2	2	0	1	1	-300	1927
1	10	3	2	60	0	11000.jpg	1	1	0	0	1	-200	4172
1	10	3	2	61	0	00100.jpg	1	2	0	0	0	-300	4835
1	10	3	2	62	0	01000.jpg	1	1	0	0	1	-200	1610
1	10	3	2	63	0	11110.jpg	2	2	0	1	1	-100	4197
1	10	3	2	64	0	00110.jpg	1	1	0	0	1	0	3431
1	10	3	3	65	0	01111.jpg	4	4	1	1	1	100	4312
1	10	3	3	66	0	10001.jpg	1	2	0	0	0	0	3858
1	10	3	3	67	0	10001.jpg	1	1	0	0	1	100	1273
1	10	3	3	68	0	11101.jpg	2	1	0	1	0	0	4319
1	10	3	3	69	0	01000.jpg	1	1	0	0	1	100	2307
1	10	3	3	70	0	00010.jpg	1	1	0	0	1	200	9888
1	10	3	3	71	0	10000.jpg	1	1	0	0	1	300	1981
1	10	3	3	72	0	01011.jpg	3	3	1	0	1	400	1510
1	10	3	3	73	0	01001.jpg	1	1	0	0	1	500	3932
1	10	3	3	74	0	01100.jpg	2	2	0	1	1	600	2247
1	10	3	3	75	0	10111.jpg	4	4	1	1	1	700	1094
1	10	3	3	76	0	11000.jpg	1	1	0	0	1	800	3507
1	10	3	3	77	0	01101.jpg	2	2	0	1	1	900	4783
1	10	3	3	78	0	10001.jpg	1	1	0	0	1	1000	1570
1	10	3	3	79	0	10110.jpg	2	2	0	1	1	1100	3451
1	10	3	3	80	0	00110.jpg	1	1	0	0	1	1200	6667
1	10	3	3	81	0	01100.jpg	2	2	0	1	1	1300	1848
1	10	3	3	82	0	00001.jpg	1	1	0	0	1	1400	1071
1	10	3	3	83	0	00101.jpg	1	2	0	0	0	1300	1717
1	10	3	3	84	0	00111.jpg	3	4	1	0	0	1200	7688
1	10	3	3	85	0	01110.jpg	2	1	0	1	0	1100	3214
1	10	3	3	86	0	11001.jpg	2	1	0	1	0	1000	3581
1	10	3	3	87	0	11010.jpg	2	1	0	1	0	900	12839
1	10	3	3	88	0	01001.jpg	1	1	0	0	1	1000	2182
1	10	3	3	89	0	00011.jpg	3	3	1	0	1	1100	1521
1	10	3	3	90	0	10011.jpg	3	4	1	0	0	1000	1566
1	10	3	3	91	0	00110.jpg	1	1	0	0	1	1100	3599
1	10	3	3	92	0	10101.jpg	2	2	0	1	1	1200	1639
1	10	3	3	93	0	10000.jpg	1	1	0	0	1	1300	6424
1	10	3	3	94	0	10101.jpg	2	2	0	1	1	1400	2406
1	10	3	3	95	0	10010.jpg	1	2	0	0	0	1300	3280
1	10	3	3	96	0	01110.jpg	2	3	0	1	0	1200	7452
1	10	3	0	97	1	11011pt.jpg	2	3	0	1	1	1200	7452
1	10	3	0	98	1	00101pt.jpg	2	3	0	1	0	1200	7452
1	10	3	0	99	1	11111pt.jpg	2	3	0	1	1	1200	7452
1	10	3	0	100	1	10101pt.jpg	2	3	0	1	1	1200	7452
1	10	3	0	101	1	01010pt.jpg	2	3	0	1	1	1200	7452
1	10	3	0	102	1	01000pt.jpg	2	3	0	1	1	1200	7452
1	10	3	0	103	1	00111pt.jpg	2	3	0	1	0	1200	7452
1	10	3	0	104	1	11110pt.jpg	2	3	0	1	1	1200	7452
1	11	1	1	1	0	00111.jpg	2	4	0	1	0	-100	4538
1	11	1	1	2	0	10001.jpg	1	3	0	0	0	-200	4084
1	11	1	1	3	0	00101.jpg	1	2	0	0	0	-300	5369
1	11	1	1	4	0	10010.jpg	2	2	0	1	1	-200	10667
1	11	1	1	5	0	00110.jpg	2	4	0	1	0	-300	9239
1	11	1	1	6	0	01110.jpg	2	2	0	1	1	-200	4935
1	11	1	1	7	0	11000.jpg	1	1	0	0	1	-100	6610
1	11	1	1	8	0	11100.jpg	3	3	1	0	1	0	9771
1	11	1	1	9	0	00001.jpg	1	1	0	0	1	100	8838
1	11	1	1	10	0	11111.jpg	4	2	1	1	0	0	3085
1	11	1	1	11	0	01000.jpg	1	1	0	0	1	100	3666
1	11	1	1	12	0	11000.jpg	1	1	0	0	1	200	9336
1	11	1	1	13	0	01001.jpg	1	3	0	0	0	100	7132
1	11	1	1	14	0	00010.jpg	2	2	0	1	1	200	3103
1	11	1	1	15	0	11000.jpg	1	1	0	0	1	300	2100
1	11	1	1	16	0	11001.jpg	1	1	0	0	1	400	2434
1	11	1	1	17	0	01100.jpg	1	3	0	0	0	300	15641
1	11	1	1	18	0	00010.jpg	2	2	0	1	1	400	3176
1	11	1	1	19	0	11010.jpg	2	2	0	1	1	500	4715
1	11	1	1	20	0	10001.jpg	1	4	0	0	0	400	5390
1	11	1	1	21	0	10000.jpg	1	1	0	0	1	500	4701
1	11	1	1	22	0	11010.jpg	2	2	0	1	1	600	3260
1	11	1	1	23	0	01110.jpg	2	4	0	1	0	500	5467
1	11	1	1	24	0	01001.jpg	1	1	0	0	1	600	3552
1	11	1	1	25	0	10001.jpg	1	1	0	0	1	700	2028
1	11	1	1	26	0	10101.jpg	3	1	1	0	0	600	8259
1	11	1	1	27	0	01011.jpg	2	2	0	1	1	700	1474
1	11	1	1	28	0	10110.jpg	4	2	1	1	0	600	1479
1	11	1	1	29	0	00111.jpg	2	4	0	1	0	500	2388
1	11	1	1	30	0	01100.jpg	1	1	0	0	1	600	2381
1	11	1	1	31	0	10000.jpg	1	3	0	0	0	500	10583
1	11	1	1	32	0	11100.jpg	3	1	1	0	0	400	1176
1	11	1	2	33	0	00000.jpg	1	1	0	0	1	500	2305
1	11	1	2	34	0	01111.jpg	2	2	0	1	1	600	5109
1	11	1	2	35	0	01001.jpg	1	1	0	0	1	700	1540
1	11	1	2	36	0	01111.jpg	2	2	0	1	1	800	1846
1	11	1	2	37	0	10110.jpg	4	4	1	1	1	900	4620
1	11	1	2	38	0	01011.jpg	2	2	0	1	1	1000	2253
1	11	1	2	39	0	00110.jpg	2	4	0	1	0	900	2163
1	11	1	2	40	0	01111.jpg	2	2	0	1	1	1000	2268
1	11	1	2	41	0	01010.jpg	2	2	0	1	1	1100	1780
1	11	1	2	42	0	00001.jpg	1	1	0	0	1	1200	8132
