condition,subject,session,cycle,trial,test,stimulus,category,response,dangerous,nutricious,correct,cumulative,RT,motivation,competence,communication,complement,AccuracyP,Accuracy
Individuals,15,3,1,24,0,00001.jpg 3,1,1,0,0,1,-200,8646,2,4,0,0,0.8264456705962215,1
Individuals,15,3,1,25,0,00101.jpg 3,1,3,0,0,0,-300,2110,2,4,0,0,0.43701689425674223,0
Individuals,15,3,1,26,0,10010.jpg 3,1,2,0,0,0,-400,8521,2,4,0,0,0.34179704826397267,0
Individuals,15,3,1,27,0,01100.jpg 3,2,3,0,1,0,-500,33781,2,4,0,0,0.5962922294271821,0
Individuals,15,3,1,28,0,00011.jpg 3,3,3,1,0,1,-400,4399,2,4,0,0,0.3451534286940986,1
Individuals,15,3,1,29,0,00100.jpg 3,1,2,0,0,0,-500,3457,2,4,0,0,0.4142996149812026,0
Individuals,15,3,1,30,0,01010.jpg 3,1,3,0,0,0,-600,5039,2,4,0,0,0.4895429798057574,0
Individuals,15,3,1,31,0,11010.jpg 3,2,3,0,1,0,-700,3661,2,4,0,0,0.35375683392413965,0
Individuals,15,3,1,32,0,11101.jpg 3,2,2,0,1,1,-600,13788,2,4,0,0,0.6114492903179831,1
Individuals,16,1,1,1,0,10100.jpg 1,3,3,1,0,1,100,6587,2,3,0,0,0.6537620767717479,1
Individuals,16,1,1,2,0,11110.jpg 1,4,3,1,1,0,0,6747,2,3,0,0,0.8244435293260125,0
Individuals,16,1,1,3,0,00100.jpg 1,1,1,0,0,1,100,3979,2,3,0,0,0.7649298410790246,1
Individuals,16,1,1,4,0,01100.jpg 1,1,1,0,0,1,200,3741,2,3,0,0,0.71271272848405,1
Individuals,16,1,1,5,0,01010.jpg 1,2,2,0,1,1,300,3961,2,3,0,0,0.6707899248219801,1
Individuals,16,1,1,6,0,11010.jpg 1,2,4,0,1,0,200,1642,2,3,0,0,0.5060700264553873,0
Individuals,16,1,1,7,0,00111.jpg 1,2,2,0,1,1,300,5433,2,3,0,0,0.6951082661817765,1
Individuals,16,1,1,8,0,11100.jpg 1,3,3,1,0,1,400,3623,2,3,0,0,0.7808178079362261,1
Individuals,16,1,1,9,0,01010.jpg 1,2,2,0,1,1,500,3256,2,3,0,0,0.6707899248219801,1
Individuals,16,1,1,10,0,00010.jpg 1,2,2,0,1,1,600,4406,2,3,0,0,0.6852171584629493,1
Individuals,16,1,1,11,0,10010.jpg 1,2,4,0,1,0,500,3726,2,3,0,0,0.6803217276411957,0
Individuals,16,1,1,12,0,00000.jpg 1,1,1,0,0,1,600,1961,2,3,0,0,0.873427294267929,1
Individuals,16,1,1,13,0,01001.jpg 1,1,1,0,0,1,700,2235,2,3,0,0,0.872614074042861,1
Individuals,16,1,1,14,0,11101.jpg 1,3,3,1,0,1,800,2571,2,3,0,0,0.6654831339487938,1
Individuals,16,1,1,15,0,00100.jpg 1,1,1,0,0,1,900,1844,2,3,0,0,0.7649298410790246,1
Individuals,16,1,1,16,0,11100.jpg 1,3,3,1,0,1,1000,1579,2,3,0,0,0.7808178079362261,1
Individuals,16,1,1,17,0,10111.jpg 1,4,4,1,1,1,1100,7629,2,3,0,0,0.7316655773465712,1
Individuals,16,1,1,18,0,10001.jpg 1,1,3,0,0,0,1000,1716,2,3,0,0,0.5709924569921386,0
Individuals,16,1,1,19,0,00011.jpg 1,2,2,0,1,1,1100,2087,2,3,0,0,0.847748170340964,1
Individuals,16,1,1,20,0,10000.jpg 1,1,3,0,0,0,1000,2035,2,3,0,0,0.35036813330027095,0
Individuals,16,1,1,21,0,01110.jpg 1,2,2,0,1,1,1100,1690,2,3,0,0,0.6854679731348019,1
Individuals,16,1,1,22,0,11111.jpg 1,4,4,1,1,1,1200,3951,2,3,0,0,0.7969066739968729,1
Individuals,16,1,1,23,0,01001.jpg 1,1,1,0,0,1,1300,2000,2,3,0,0,0.872614074042861,1
Individuals,16,1,1,24,0,01111.jpg 1,2,2,0,1,1,1400,3634,2,3,0,0,0.6779678642540323,1
Individuals,16,1,1,25,0,10000.jpg 1,1,3,0,0,0,1300,1567,2,3,0,0,0.35036813330027095,0
Individuals,16,1,1,26,0,10101.jpg 1,3,3,1,0,1,1400,3009,2,3,0,0,0.5766863306076152,1
Individuals,16,1,1,27,0,00101.jpg 1,1,1,0,0,1,1500,3003,2,3,0,0,0.7096951330655653,1
Individuals,16,1,1,28,0,00111.jpg 1,2,2,0,1,1,1600,1378,2,3,0,0,0.6951082661817765,1
Individuals,16,1,1,29,0,10011.jpg 1,2,4,0,1,0,1500,3028,2,3,0,0,0.3540840645135841,0
Individuals,16,1,1,30,0,10110.jpg 1,4,4,1,1,1,1600,2308,2,3,0,0,0.5819633325881757,1
Individuals,16,1,1,31,0,01100.jpg 1,1,1,0,0,1,1700,1206,2,3,0,0,0.71271272848405,1
Individuals,16,1,1,32,0,01011.jpg 1,2,2,0,1,1,1800,2895,2,3,0,0,0.8573741985094439,1
Individuals,16,2,1,1,0,00100.jpg 2,1,1,0,0,1,100,6696,2,3,0,0,0.4621677436680769,1
Individuals,16,2,1,2,0,00100.jpg 2,1,1,0,0,1,200,3629,2,3,0,0,0.4621677436680769,1
Individuals,16,2,1,3,0,00010.jpg 2,3,2,1,0,0,100,3021,2,3,0,0,0.6194829453446639,0
Individuals,16,2,1,4,0,01000.jpg 2,1,1,0,0,1,200,3869,2,3,0,0,0.7597257178052499,1
Individuals,16,2,1,5,0,10000.jpg 2,1,1,0,0,1,300,4218,2,3,0,0,0.4630624479219526,1
Individuals,16,2,1,6,0,10010.jpg 2,3,4,1,0,0,200,3594,2,3,0,0,0.4794380996858981,0
Individuals,16,2,1,7,0,01011.jpg 2,3,4,1,0,0,100,5547,2,3,0,0,0.6308750481530534,0
Individuals,16,2,1,8,0,01111.jpg 2,4,4,1,1,1,200,2076,2,3,0,0,0.6513863545133499,1
Individuals,16,2,1,9,0,11111.jpg 2,4,4,1,1,1,300,2387,2,3,0,0,0.8494728113452146,1
Individuals,16,2,1,10,0,10001.jpg 2,1,3,0,0,0,200,1682,2,3,0,0,0.6166779760470074,0
Individuals,16,2,1,11,0,11100.jpg 2,2,2,0,1,1,300,3198,2,3,0,0,0.5969624417453824,1
Individuals,16,2,1,12,0,01111.jpg 2,4,4,1,1,1,400,4312,2,3,0,0,0.6513863545133499,1
Individuals,16,2,1,13,0,00111.jpg 2,3,4,1,0,0,300,1698,2,3,0,0,0.3493131595053481,0
Individuals,16,2,1,14,0,10110.jpg 2,4,4,1,1,1,400,1542,2,3,0,0,0.7983477181874965,1
Individuals,16,2,1,15,0,00000.jpg 2,1,1,0,0,1,500,1249,2,3,0,0,0.8571631249703077,1
Individuals,16,2,1,16,0,00100.jpg 2,1,2,0,0,0,400,4726,2,3,0,0,0.4621677436680769,0
Individuals,16,2,1,17,0,11110.jpg 2,4,4,1,1,1,500,1458,2,3,0,0,0.7417529635605099,1
Individuals,16,2,1,18,0,10001.jpg 2,1,2,0,0,0,400,2376,2,3,0,0,0.6166779760470074,0
Individuals,16,2,1,19,0,01100.jpg 2,2,1,0,1,0,300,1728,2,3,0,0,0.5966750684511142,0
Individuals,16,2,1,20,0,01011.jpg 2,3,4,1,0,0,200,3132,2,3,0,0,0.6308750481530534,0
Individuals,16,2,1,21,0,10000.jpg 2,1,2,0,0,0,100,4023,2,3,0,0,0.4630624479219526,0
Individuals,16,2,1,22,0,11110.jpg 2,4,4,1,1,1,200,4030,2,3,0,0,0.7417529635605099,1
Individuals,16,2,1,23,0,00110.jpg 2,3,2,1,0,0,100,1188,2,3,0,0,0.387793965814381,0
Individuals,16,2,1,24,0,00000.jpg 2,1,1,0,0,1,200,1436,2,3,0,0,0.8571631249703077,1
Individuals,16,2,1,25,0,10101.jpg 2,2,2,0,1,1,300,4164,2,3,0,0,0.6294367430092193,1
Individuals,16,2,1,26,0,11011.jpg 2,4,4,1,1,1,400,1774,2,3,0,0,0.44995625754696,1
Individuals,16,2,1,27,0,10000.jpg 2,1,1,0,0,1,500,1687,2,3,0,0,0.4630624479219526,1
Individuals,16,2,1,28,0,01010.jpg 2,3,3,1,0,1,600,1580,2,3,0,0,0.725481316248061,1
Individuals,16,2,1,29,0,10100.jpg 2,2,1,0,1,0,500,1789,2,3,0,0,0.7280259041327183,0
Individuals,16,2,1,30,0,10011.jpg 2,3,3,1,0,1,600,1543,2,3,0,0,0.6843912689825826,1
Individuals,16,2,1,31,0,11010.jpg 2,4,3,1,1,0,500,5786,2,3,0,0,0.3995492546139663,0
Individuals,16,2,1,32,0,00001.jpg 2,1,1,0,0,1,600,2113,2,3,0,0,0.6227648499811368,1
Individuals,16,3,1,1,0,00111.jpg 3,3,3,1,0,1,100,6082,2,3,0,0,0.242619466071953,1
Individuals,16,3,1,2,0,00101.jpg 3,1,1,0,0,1,200,6210,2,3,0,0,0.520810227797692,1
Individuals,16,3,1,3,0,10000.jpg 3,1,2,0,0,0,100,2274,2,3,0,0,0.6256170399611222,0
Individuals,16,3,1,4,0,00000.jpg 3,1,1,0,0,1,200,1415,2,3,0,0,0.8021689781051209,1
Individuals,16,3,1,5,0,00001.jpg 3,1,1,0,0,1,300,912,2,3,0,0,0.8695754590336405,1
Individuals,16,3,1,6,0,00101.jpg 3,1,1,0,0,1,400,2219,2,3,0,0,0.520810227797692,1
Individuals,16,3,1,7,0,00111.jpg 3,3,3,1,0,1,500,2531,2,3,0,0,0.242619466071953,1
Individuals,16,3,1,8,0,01111.jpg 3,4,4,1,1,1,600,2543,2,3,0,0,0.5536027036015855,1
Individuals,16,3,1,9,0,11001.jpg 3,2,1,0,1,0,500,8065,2,3,0,0,0.32207583992643246,0
Individuals,16,3,1,10,0,00010.jpg 3,1,4,0,0,0,400,3734,2,3,0,0,0.5267811143171375,0
Individuals,16,3,1,11,0,11010.jpg 3,2,4,0,1,0,300,1842,2,3,0,0,0.43388952556828025,0
Individuals,16,3,1,12,0,10111.jpg 3,4,4,1,1,1,400,2529,2,3,0,0,0.44718145016648364,1
Individuals,16,3,1,13,0,10111.jpg 3,4,4,1,1,1,500,954,2,3,0,0,0.44718145016648364,1
Individuals,16,3,1,14,0,00001.jpg 3,1,1,0,0,1,600,1052,2,3,0,0,0.8695754590336405,1
Individuals,16,3,1,15,0,10001.jpg 3,1,1,0,0,1,700,2115,2,3,0,0,0.5700321164675449,1
Individuals,16,3,1,16,0,00001.jpg 3,1,1,0,0,1,800,1270,2,3,0,0,0.8695754590336405,1
Individuals,16,3,1,17,0,00010.jpg 3,1,2,0,0,0,700,2653,2,3,0,0,0.5267811143171375,0
Individuals,16,3,1,18,0,01000.jpg 3,1,1,0,0,1,800,739,2,3,0,0,0.7985494595960856,1
Individuals,16,3,1,19,0,11111.jpg 3,4,3,1,1,0,700,1398,2,3,0,0,0.8288718385853454,0
Individuals,16,3,1,20,0,10110.jpg 3,2,4,0,1,0,600,1710,2,3,0,0,0.2579346861353467,0
Individuals,16,3,1,21,0,01100.jpg 3,2,1,0,1,0,500,1425,2,3,0,0,0.6740601249434828,0
Individuals,16,3,1,22,0,01111.jpg 3,4,3,1,1,0,400,3360,2,3,0,0,0.5536027036015855,0
Individuals,16,3,1,23,0,01101.jpg 3,2,2,0,1,1,500,2073,2,3,0,0,0.5465124313239589,1
Individuals,16,3,1,24,0,00000.jpg 3,1,1,0,0,1,600,886,2,3,0,0,0.8021689781051209,1
Individuals,16,3,1,25,0,11000.jpg 3,1,1,0,0,1,700,1643,2,3,0,0,0.6994847237019715,1
Individuals,16,3,1,26,0,10101.jpg 3,2,4,0,1,0,600,7723,2,3,0,0,0.6587990869907008,0
Individuals,16,3,1,27,0,11100.jpg 3,2,2,0,1,1,700,1422,2,3,0,0,0.586096550883691,1
Individuals,16,3,1,28,0,10110.jpg 3,2,4,0,1,0,600,2284,2,3,0,0,0.2579346861353467,0
Individuals,16,3,1,29,0,00100.jpg 3,1,2,0,0,0,500,1514,2,3,0,0,0.4975869791572077,0
Individuals,16,3,1,30,0,10001.jpg 3,1,1,0,0,1,600,1437,2,3,0,0,0.5700321164675449,1
Individuals,16,3,1,31,0,01010.jpg 3,1,2,0,0,0,500,2453,2,3,0,0,0.573154357786085,0
Individuals,16,3,1,32,0,10100.jpg 3,1,2,0,0,0,400,1428,2,3,0,0,0.34397166680570657,0
Individuals,17,1,1,1,0,10001.jpg 1,1,1,0,0,1,100,6557,1,6,0,0,0.3852445710186266,1
Individuals,17,1,1,2,0,00111.jpg 1,2,3,0,1,0,0,3615,1,6,0,0,0.5177084006202245,0
Individuals,17,1,1,3,0,11100.jpg 1,3,4,1,0,0,-100,11583,1,6,0,0,0.6264906711808754,0
Individuals,17,1,1,4,0,01000.jpg 1,1,4,0,0,0,-200,10753,1,6,0,0,0.6395134611764247,0
Individuals,17,1,1,5,0,10001.jpg 1,1,2,0,0,0,-300,3154,1,6,0,0,0.3852445710186266,0
Individuals,17,1,1,6,0,11010.jpg 1,2,3,0,1,0,-400,7285,1,6,0,0,0.3254216002942889,0
Individuals,17,1,1,7,0,10110.jpg 1,4,2,1,1,0,-500,3674,1,6,0,0,0.3959403615259032,0
Individuals,17,1,1,8,0,10101.jpg 1,3,1,1,0,0,-600,4357,1,6,0,0,0.3907733670371975,0
Individuals,17,1,1,9,0,11110.jpg 1,4,4,1,1,1,-500,8480,1,6,0,0,0.6885824095715355,1
Individuals,17,1,1,10,0,01100.jpg 1,1,3,0,0,0,-600,84845,1,6,0,0,0.5387591195075031,0
Individuals,17,1,1,11,0,00101.jpg 1,1,2,0,0,0,-700,2941,1,6,0,0,0.5351061960488698,0
Individuals,17,1,1,12,0,01011.jpg 1,2,4,0,1,0,-800,15871,1,6,0,0,0.7389276429672641,0
Individuals,17,1,1,13,0,01001.jpg 1,1,1,0,0,1,-700,6565,1,6,0,0,0.7633301481897594,1
Individuals,17,1,1,14,0,00001.jpg 1,1,1,0,0,1,-600,12784,1,6,0,0,0.8142175814690759,1
Individuals,17,1,1,15,0,11100.jpg 1,3,4,1,0,0,-700,28906,1,6,0,0,0.6264906711808754,0
Individuals,17,1,1,16,0,11000.jpg 1,1,3,0,0,0,-800,5645,1,6,0,0,0.374780467542241,0
Individuals,17,1,1,17,0,11111.jpg 1,4,4,1,1,1,-700,27378,1,6,0,0,0.6488126913346187,1
Individuals,17,1,1,18,0,10100.jpg 1,3,1,1,0,0,-800,15437,1,6,0,0,0.47062628278003354,0
Individuals,17,1,1,19,0,10111.jpg 1,4,4,1,1,1,-700,6676,1,6,0,0,0.562137579711263,1
Individuals,17,1,1,20,0,11001.jpg 1,1,2,0,0,0,-800,12729,1,6,0,0,0.4341943370936031,0
Individuals,17,1,1,21,0,00010.jpg 1,2,4,0,1,0,-900,3252,1,6,0,0,0.5061509822845071,0
Individuals,17,1,1,22,0,10010.jpg 1,2,3,0,1,0,-1000,6755,1,6,0,0,0.5005007738047098,0
Individuals,17,1,1,23,0,11111.jpg 1,4,4,1,1,1,-900,13661,1,6,0,0,0.6488126913346187,1
Individuals,17,1,1,24,0,11010.jpg 1,2,2,0,1,1,-800,5449,1,6,0,0,0.3254216002942889,1
Individuals,17,1,1,25,0,00101.jpg 1,1,1,0,0,1,-700,2961,1,6,0,0,0.5351061960488698,1
Individuals,17,1,1,26,0,11101.jpg 1,3,1,1,0,0,-800,2220,1,6,0,0,0.48365042241965267,0
Individuals,17,1,1,27,0,01000.jpg 1,1,1,0,0,1,-700,16426,1,6,0,0,0.6395134611764247,1
Individuals,17,1,1,28,0,10111.jpg 1,4,4,1,1,1,-600,29531,1,6,0,0,0.562137579711263,1
Individuals,17,1,1,29,0,10000.jpg 1,1,3,0,0,0,-700,6734,1,6,0,0,0.20251177115095928,0
Individuals,17,1,1,30,0,01000.jpg 1,1,1,0,0,1,-600,3056,1,6,0,0,0.6395134611764247,1
Individuals,17,1,1,31,0,10000.jpg 1,1,1,0,0,1,-500,6928,1,6,0,0,0.20251177115095928,1
Individuals,17,1,1,32,0,10011.jpg 1,2,4,0,1,0,-600,19731,1,6,0,0,0.20515478781937393,0
Individuals,17,2,1,1,0,11010.jpg 2,4,1,1,1,0,-100,40912,1,6,0,0,0.36263927405763335,0
Individuals,17,2,1,2,0,01001.jpg 2,1,1,0,0,1,0,4965,1,6,0,0,0.6515043169155047,1
Individuals,17,2,1,3,0,01110.jpg 2,4,3,1,1,0,-100,16262,1,6,0,0,0.3888294653203284,0
Individuals,17,2,1,4,0,10001.jpg 2,1,2,0,0,0,-200,22027,1,6,0,0,0.5790532076104283,0
Individuals,17,2,1,5,0,11100.jpg 2,2,2,0,1,1,-100,21858,1,6,0,0,0.5587870548668322,1
Individuals,17,2,1,6,0,00000.jpg 2,1,3,0,0,0,-200,53144,1,6,0,0,0.8369000420649885,0
Individuals,17,2,1,7,0,10010.jpg 2,3,4,1,0,0,-300,25236,1,6,0,0,0.4405629608709346,0
Individuals,17,2,1,8,0,11101.jpg 2,2,3,0,1,0,-400,43642,1,6,0,0,0.6121630551900211,0
Individuals,17,2,1,9,0,10111.jpg 2,4,4,1,1,1,-300,9513,1,6,0,0,0.7392837002027667,1
Individuals,17,2,1,10,0,10000.jpg 2,1,1,0,0,1,-200,12942,1,6,0,0,0.42443250986765535,1
Individuals,17,2,1,11,0,11011.jpg 2,4,3,1,1,0,-300,14800,1,6,0,0,0.41158157914531784,0
Individuals,17,2,1,12,0,11010.jpg 2,4,3,1,1,0,-400,3783,1,6,0,0,0.36263927405763335,0
Individuals,17,2,1,13,0,10010.jpg 2,3,4,1,0,0,-500,16487,1,6,0,0,0.4405629608709346,0
Individuals,17,2,1,14,0,00101.jpg 2,1,4,0,0,0,-600,29579,1,6,0,0,0.5664901343342036,0
Individuals,17,2,1,15,0,01011.jpg 2,3,2,1,0,0,-700,14637,1,6,0,0,0.5937257285597202,0
Individuals,17,2,1,16,0,00111.jpg 2,3,2,1,0,0,-800,26116,1,6,0,0,0.3146123661475999,0
Individuals,17,2,1,17,0,01100.jpg 2,2,1,0,1,0,-900,26553,1,6,0,0,0.5584925932720867,0
Individuals,17,2,1,18,0,11001.jpg 2,2,1,0,1,0,-1000,7740,1,6,0,0,0.4201107634122509,0
Individuals,17,2,1,19,0,10001.jpg 2,1,1,0,0,1,-900,10405,1,6,0,0,0.5790532076104283,1
Individuals,17,2,1,20,0,11000.jpg 2,2,1,0,1,0,-1000,24614,1,6,0,0,0.502717254283703,0
Individuals,17,2,1,21,0,00100.jpg 2,1,2,0,0,0,-1100,30775,1,6,0,0,0.4235535669084808,0
Individuals,17,2,1,22,0,10011.jpg 2,3,4,1,0,0,-1200,19593,1,6,0,0,0.6496367573342692,0
Individuals,17,2,1,23,0,11101.jpg 2,2,2,0,1,1,-1100,28001,1,6,0,0,0.6121630551900211,1
Individuals,17,2,1,24,0,01000.jpg 2,1,1,0,0,1,-1000,8650,1,6,0,0,0.7299941204822451,1
Individuals,17,2,1,25,0,01010.jpg 2,3,1,1,0,0,-1100,20848,1,6,0,0,0.6932233713692677,0
Individuals,17,2,1,26,0,11100.jpg 2,2,2,0,1,1,-1000,17279,1,6,0,0,0.5587870548668322,1
Individuals,17,2,1,27,0,00101.jpg 2,1,1,0,0,1,-900,5525,1,6,0,0,0.5664901343342036,1
Individuals,17,2,1,28,0,11011.jpg 2,4,3,1,1,0,-1000,24759,1,6,0,0,0.41158157914531784,0
Individuals,17,2,1,29,0,10111.jpg 2,4,3,1,1,0,-1100,8193,1,6,0,0,0.7392837002027667,0
Individuals,17,2,1,30,0,00001.jpg 2,1,1,0,0,1,-1000,30889,1,6,0,0,0.5853357978071057,1
Individuals,17,2,1,31,0,10101.jpg 2,2,2,0,1,1,-900,19478,1,6,0,0,0.5922362308769608,1
Individuals,17,2,1,32,0,01000.jpg 2,1,1,0,0,1,-800,10259,1,6,0,0,0.7299941204822451,1
Individuals,17,3,1,1,0,11010.jpg 3,2,2,0,1,1,100,36469,1,6,0,0,0.49050717709754577,1
Individuals,17,3,1,2,0,11100.jpg 3,2,3,0,1,0,0,9549,1,6,0,0,0.6401177486002892,0
Individuals,17,3,1,3,0,11010.jpg 3,2,2,0,1,1,100,2574,1,6,0,0,0.49050717709754577,1
Individuals,17,3,1,4,0,10110.jpg 3,2,1,0,1,0,0,10016,1,6,0,0,0.30391844695407194,0
Individuals,17,3,1,5,0,11001.jpg 3,2,3,0,1,0,-100,10832,1,6,0,0,0.37373539150258805,0
Individuals,17,3,1,6,0,01011.jpg 3,3,2,1,0,0,-200,9872,1,6,0,0,0.6126308875649086,0
Individuals,17,3,1,7,0,10000.jpg 3,1,4,0,0,0,-300,10166,1,6,0,0,0.6773199819718103,0
Individuals,17,3,1,8,0,11011.jpg 3,4,3,1,1,0,-400,9487,1,6,0,0,0.4265162722617105,0
Individuals,17,3,1,9,0,01001.jpg 3,1,4,0,0,0,-500,15987,1,6,0,0,0.8077074448189794,0
Individuals,17,3,1,10,0,11001.jpg 3,2,2,0,1,1,-400,4243,1,6,0,0,0.37373539150258805,1
Individuals,17,3,1,11,0,11111.jpg 3,4,2,1,1,0,-500,10737,1,6,0,0,0.8588384944569162,0
Individuals,17,3,1,12,0,10000.jpg 3,1,1,0,0,1,-400,5708,1,6,0,0,0.6773199819718103,1
Individuals,17,3,1,13,0,00001.jpg 3,1,1,0,0,1,-300,4552,1,6,0,0,0.8933316794668741,1
Individuals,17,3,1,14,0,00010.jpg 3,1,4,0,0,0,-400,13179,1,6,0,0,0.5830363566580784,0
Individuals,17,3,1,15,0,10010.jpg 3,1,2,0,0,0,-500,5613,1,6,0,0,0.47733904556208095,0
Individuals,17,3,1,16,0,01011.jpg 3,3,3,1,0,1,-400,35796,1,6,0,0,0.6126308875649086,1
Individuals,17,3,1,17,0,10001.jpg 3,1,2,0,0,0,-500,8950,1,6,0,0,0.6248077928468052,0
Individuals,17,3,1,18,0,01010.jpg 3,1,1,0,0,1,-400,17824,1,6,0,0,0.6277919963427536,1
Individuals,17,3,1,19,0,01110.jpg 3,2,2,0,1,1,-300,26432,1,6,0,0,0.5797123185074843,1
Individuals,17,3,1,20,0,01001.jpg 3,1,1,0,0,1,-200,5871,1,6,0,0,0.8077074448189794,1
Individuals,17,3,1,21,0,10100.jpg 3,1,2,0,0,0,-300,6415,1,6,0,0,0.397086103434583,0
Individuals,17,3,1,22,0,00000.jpg 3,1,4,0,0,0,-400,25189,1,6,0,0,0.8358858003473539,0
Individuals,17,3,1,23,0,00011.jpg 3,3,3,1,0,1,-300,5047,1,6,0,0,0.4810536513863258,1
Individuals,17,3,1,24,0,01111.jpg 3,4,4,1,1,1,-200,24462,1,6,0,0,0.6090358749168506,1
Individuals,17,3,1,25,0,00011.jpg 3,3,3,1,0,1,-100,9868,1,6,0,0,0.4810536513863258,1
Individuals,17,3,1,26,0,11000.jpg 3,1,1,0,0,1,0,6747,1,6,0,0,0.7451420998032541,1
Individuals,17,3,1,27,0,11000.jpg 3,1,1,0,0,1,100,3165,1,6,0,0,0.7451420998032541,1
Individuals,17,3,1,28,0,10100.jpg 3,1,1,0,0,1,200,4695,1,6,0,0,0.397086103434583,1
Individuals,17,3,1,29,0,01100.jpg 3,2,2,0,1,1,300,10812,1,6,0,0,0.722045317856837,1
Individuals,17,3,1,30,0,01100.jpg 3,2,2,0,1,1,400,2006,1,6,0,0,0.722045317856837,1
Individuals,17,3,1,31,0,01011.jpg 3,3,3,1,0,1,500,7029,1,6,0,0,0.6126308875649086,1
Individuals,17,3,1,32,0,01100.jpg 3,2,2,0,1,1,600,7198,1,6,0,0,0.722045317856837,1
Individuals,18,1,1,1,0,01110.jpg 1,2,2,0,1,1,100,9027,1,5,0,0,0.4442982431518088,1
Individuals,18,1,1,2,0,11010.jpg 1,2,4,0,1,0,0,5474,1,5,0,0,0.27319542302340244,0
Individuals,18,1,1,3,0,11111.jpg 1,4,3,1,1,0,-100,5799,1,5,0,0,0.5900858795898121,0
Individuals,18,1,1,4,0,10110.jpg 1,4,1,1,1,0,-200,8807,1,5,0,0,0.33806856127679824,0
Individuals,18,1,1,5,0,01101.jpg 1,1,1,0,0,1,-100,4110,1,5,0,0,0.5231045387467924,1
Individuals,18,1,1,6,0,10100.jpg 1,3,2,1,0,0,-200,5546,1,5,0,0,0.409233669309353,0
Individuals,18,1,1,7,0,00010.jpg 1,2,2,0,1,1,-100,3284,1,5,0,0,0.444011102002927,1
Individuals,18,1,1,8,0,00001.jpg 1,1,1,0,0,1,0,2913,1,5,0,0,0.7734941795199125,1
Individuals,18,1,1,9,0,00010.jpg 1,2,4,0,1,0,-100,5557,1,5,0,0,0.444011102002927,0
Individuals,18,1,1,10,0,00101.jpg 1,1,2,0,0,0,-200,6687,1,5,0,0,0.4728149083901113,0
Individuals,18,1,1,11,0,01001.jpg 1,1,1,0,0,1,-100,3396,1,5,0,0,0.7153518300372792,1
Individuals,18,1,1,12,0,01010.jpg 1,2,3,0,1,0,-200,2813,1,5,0,0,0.4277611190561654,0
Individuals,18,1,1,13,0,01001.jpg 1,1,1,0,0,1,-100,2836,1,5,0,0,0.7153518300372792,1
Individuals,18,1,1,14,0,11011.jpg 1,2,3,0,1,0,-200,5285,1,5,0,0,0.1291610042893544,0
Individuals,18,1,1,15,0,10000.jpg 1,1,3,0,0,0,-300,5849,1,5,0,0,0.16518101404052737,0
Individuals,18,1,1,16,0,10101.jpg 1,3,3,1,0,1,-200,5841,1,5,0,0,0.3332401577008378,1
Individuals,18,1,1,17,0,11100.jpg 1,3,3,1,0,1,-100,3767,1,5,0,0,0.5665249722328236,1
Individuals,18,1,1,18,0,10010.jpg 1,2,4,0,1,0,-200,1874,1,5,0,0,0.4384387242447024,0
Individuals,18,1,1,19,0,01100.jpg 1,1,2,0,0,0,-300,4143,1,5,0,0,0.47647842819386577,0
Individuals,18,1,1,20,0,01000.jpg 1,1,2,0,0,0,-400,1106,1,5,0,0,0.5802376697739418,0
Individuals,18,1,1,21,0,11100.jpg 1,3,3,1,0,1,-300,1750,1,5,0,0,0.5665249722328236,1
Individuals,18,1,1,22,0,10100.jpg 1,3,3,1,0,1,-200,2226,1,5,0,0,0.409233669309353,1
Individuals,18,1,1,23,0,11110.jpg 1,4,1,1,1,0,-300,3913,1,5,0,0,0.6327415750631119,0
Individuals,18,1,1,24,0,00011.jpg 1,2,1,0,1,0,-400,3747,1,5,0,0,0.6713497539062855,0
Individuals,18,1,1,25,0,10010.jpg 1,2,1,0,1,0,-500,1526,1,5,0,0,0.4384387242447024,0
Individuals,18,1,1,26,0,10111.jpg 1,4,3,1,1,0,-600,2514,1,5,0,0,0.5000844853427288,0
Individuals,18,1,1,27,0,01011.jpg 1,2,2,0,1,1,-500,3403,1,5,0,0,0.688024218010498,1
Individuals,18,1,1,28,0,01110.jpg 1,2,1,0,1,0,-600,1709,1,5,0,0,0.4442982431518088,0
Individuals,18,1,1,29,0,11000.jpg 1,1,3,0,0,0,-700,6272,1,5,0,0,0.31837139421980337,0
Individuals,18,1,1,30,0,11001.jpg 1,1,1,0,0,1,-600,4319,1,5,0,0,0.3741948563488963,1
Individuals,18,1,1,31,0,01010.jpg 1,2,1,0,1,0,-700,1803,1,5,0,0,0.4277611190561654,0
Individuals,18,1,1,32,0,11011.jpg 1,2,3,0,1,0,-800,4740,1,5,0,0,0.1291610042893544,0
Individuals,18,2,1,1,0,11100.jpg 2,2,1,0,1,0,-100,3443,1,5,0,0,0.3875700215915244,0
Individuals,18,2,1,2,0,11010.jpg 2,4,2,1,1,0,-200,1355,1,5,0,0,0.22136902804993044,0
Individuals,18,2,1,3,0,11001.jpg 2,2,2,0,1,1,-100,1828,1,5,0,0,0.2657882315757755,1
Individuals,18,2,1,4,0,10001.jpg 2,1,2,0,0,0,-200,1507,1,5,0,0,0.4073597172590966,0
Individuals,18,2,1,5,0,00010.jpg 2,3,1,1,0,0,-300,1479,1,5,0,0,0.4102315238171988,0
